Post_ID,Date,Post_Type,Caption_Length,Hashtags,Posting_Hour,Video_Duration_Sec,Likes,Comments,Shares,Saves,Followers,Reach,Impressions,Profile_Visits,Website_Clicks,New_Followers
1479,2026-01-18,Reel,233.0,20.0,17,25,1111.0,67.0,266.0,130.0,19526,21451,34229,329,56,100
1480,2026-01-19,Reel,192.0,16.0,11,14,759.0,59.0,135.0,,19537,19084,31175,409,76,57
1481,2026-01-20,Story,91.0,13.0,19,15,412.0,23.0,67.0,62.0,19547,7866,10469,427,31,51
1482,2026-01-21,Story,211.0,14.0,12,12,608.0,63.0,117.0,21.0,19558,6916,10549,301,67,77
1483,2026-01-22,Carousel,202.0,9.0,23,0,1408.0,125.0,203.0,160.0,19568,15265,18432,914,213,243
1484,2026-01-23,Reel,63.0,5.0,20,39,2337.0,210.0,201.0,177.0,19579,31487,41089,483,97,116
1485,2026-01-24,Story,168.0,2.0,14,4,624.0,44.0,138.0,76.0,19589,7404,10968,305,88,46
1486,2026-01-25,Image,70.0,12.0,17,0,743.0,75.0,173.0,71.0,19600,14791,18526,584,46,85
1487,2026-01-26,Carousel,103.0,6.0,16,0,860.0,37.0,119.0,95.0,19610,14949,18857,774,65,267
1488,2026-01-27,Story,24.0,3.0,15,14,348.0,12.0,54.0,11.0,19621,6070,9668,264,47,82
1489,2026-01-28,Story,130.0,17.0,17,14,228.0,22.0,35.0,36.0,19631,2687,3563,118,10,17
1490,2026-01-29,Carousel,158.0,18.0,12,0,1481.0,103.0,175.0,128.0,19642,17196,25150,347,84,56
1491,2026-01-30,Reel,295.0,7.0,20,85,2582.0,280.0,313.0,345.0,19652,32732,39616,1106,300,194
1492,2026-01-31,Reel,290.0,7.0,11,83,1860.0,197.0,381.0,148.0,19663,23431,33304,1145,108,393
1493,2026-02-01,Reel,170.0,20.0,16,24,2077.0,65.0,346.0,105.0,19673,25495,29734,1256,234,378
1494,2026-02-02,Image,284.0,10.0,15,0,715.0,41.0,58.0,34.0,19684,11795,18724,704,172,70
1495,2026-02-03,Carousel,196.0,12.0,15,0,1470.0,132.0,263.0,145.0,19694,15672,19949,431,91,42
1496,2026-02-04,Reel,33.0,8.0,7,51,1169.0,66.0,266.0,124.0,19705,19029,28491,1060,199,92
1497,2026-02-05,Carousel,126.0,16.0,20,0,782.0,78.0,73.0,29.0,19715,21521,26189,588,38,124
1498,2026-02-06,Carousel,25.0,14.0,19,0,1283.0,77.0,200.0,119.0,19726,20738,31809,973,129,188
1499,2026-02-07,Reel,70.0,3.0,19,83,3249.0,355.0,650.0,298.0,19736,37778,57408,559,133,121
1500,2026-02-08,Reel,240.0,15.0,14,84,2181.0,192.0,256.0,188.0,19747,29266,48771,1586,88,265
1501,2026-02-09,Reel,178.0,17.0,21,48,2010.0,160.0,187.0,154.0,19757,32814,45733,347,45,75
1502,2026-02-10,Reel,144.0,8.0,19,29,1992.0,70.0,135.0,200.0,19768,34035,55012,1862,346,367
1503,2026-02-11,Story,276.0,13.0,20,14,942.0,102.0,132.0,64.0,19778,12072,19227,225,31,27
1504,2026-02-12,Reel,288.0,19.0,20,67,2170.0,237.0,473.0,71.0,19789,34315,51525,1307,185,251
1505,2026-02-13,Carousel,90.0,9.0,16,0,684.0,35.0,81.0,56.0,19799,13191,16329,210,26,21
1506,2026-02-14,Story,181.0,9.0,22,12,253.0,12.0,15.0,10.0,19810,4600,5758,263,38,51
1507,2026-02-15,Reel,268.0,8.0,18,10,1922.0,207.0,131.0,158.0,19820,33735,43881,1777,89,293
1508,2026-02-16,Reel,68.0,11.0,8,76,890.0,57.0,57.0,118.0,19831,20829,34252,1240,310,291
1509,2026-02-17,Image,124.0,8.0,15,0,653.0,33.0,43.0,69.0,19841,10040,11793,430,92,68
1510,2026-02-18,Reel,289.0,19.0,20,52,1586.0,48.0,197.0,59.0,19852,34298,46674,2011,551,227
1511,2026-02-19,Image,286.0,1.0,23,0,815.0,52.0,172.0,116.0,19862,10898,16832,584,33,46
1512,2026-02-20,Image,157.0,4.0,16,0,580.0,24.0,67.0,18.0,19873,13275,19372,619,92,67
1513,2026-02-21,Reel,269.0,4.0,22,37,2141.0,110.0,347.0,316.0,19883,23981,35985,820,135,165
1514,2026-02-22,Image,24.0,12.0,20,0,1164.0,107.0,183.0,150.0,19894,15893,25204,207,33,56
1515,2026-02-23,Reel,71.0,19.0,19,88,1648.0,130.0,284.0,249.0,19904,30802,47011,688,173,175
1516,2026-02-24,Carousel,96.0,14.0,13,0,623.0,50.0,149.0,83.0,19915,16752,21042,801,118,123
1517,2026-02-25,Story,225.0,2.0,8,5,400.0,28.0,93.0,13.0,19925,5524,8503,195,23,22
1518,2026-02-26,Reel,106.0,2.0,8,90,1136.0,35.0,276.0,166.0,19936,20605,31502,234,44,42
1519,2026-02-27,Carousel,219.0,0.0,17,0,498.0,52.0,94.0,27.0,19946,14069,22436,460,86,150
1520,2026-02-28,Reel,247.0,1.0,7,69,1373.0,41.0,148.0,42.0,19957,21361,34669,728,99,196
1521,2026-03-01,Carousel,148.0,14.0,11,0,1253.0,75.0,307.0,175.0,19967,13738,19796,528,52,114
1522,2026-03-02,Story,22.0,14.0,17,10,241.0,10.0,55.0,33.0,19978,4345,5285,252,53,30
1523,2026-03-03,Carousel,248.0,1.0,21,0,1587.0,154.0,382.0,219.0,19988,21926,37223,1031,79,341
1524,2026-03-04,Image,90.0,18.0,21,0,1049.0,59.0,250.0,140.0,19999,13446,22331,551,144,56
1525,2026-03-05,Reel,218.0,6.0,21,54,2962.0,99.0,402.0,371.0,20010,35171,48635,442,30,64
1526,2026-03-06,Reel,78.0,18.0,16,76,1361.0,64.0,319.0,172.0,20020,19545,28697,978,143,198
1527,2026-03-07,Reel,276.0,9.0,15,11,1737.0,134.0,386.0,52.0,20031,28257,38040,869,46,220
1528,2026-03-08,Image,230.0,10.0,14,0,1372.0,109.0,83.0,187.0,20041,14480,17670,701,41,230
1529,2026-03-09,Reel,101.0,5.0,12,35,2083.0,71.0,332.0,324.0,20052,24918,35284,1065,271,272
1530,2026-03-10,Reel,21.0,11.0,13,14,997.0,96.0,183.0,94.0,20062,23293,32196,1345,95,285
1531,2026-03-11,Story,67.0,12.0,19,6,716.0,72.0,62.0,28.0,20073,8303,12924,404,86,86
1532,2026-03-12,Carousel,221.0,17.0,20,0,1666.0,180.0,200.0,256.0,20083,21719,30911,777,175,235
1533,2026-03-13,Image,226.0,10.0,17,0,522.0,44.0,62.0,76.0,20094,9816,11705,377,74,34
1534,2026-03-14,Reel,97.0,13.0,12,50,2715.0,295.0,399.0,413.0,20104,28636,39544,620,107,75
1535,2026-03-15,Reel,22.0,20.0,12,75,2569.0,179.0,419.0,89.0,20115,28188,42968,938,268,207
1536,2026-03-16,Reel,203.0,10.0,20,46,2316.0,102.0,524.0,258.0,20125,34295,41573,677,99,165
1537,2026-03-17,Image,65.0,6.0,11,0,574.0,17.0,36.0,47.0,20136,7136,11151,375,111,54
1538,2026-03-18,Reel,115.0,18.0,17,70,1707.0,186.0,114.0,69.0,20146,23444,36366,680,202,112
1539,2026-03-19,Carousel,290.0,19.0,8,0,966.0,106.0,210.0,83.0,20157,12140,15892,437,74,107
1540,2026-03-20,Reel,72.0,20.0,19,60,1510.0,150.0,303.0,214.0,20167,31852,48856,835,245,179
1541,2026-03-21,Reel,109.0,18.0,17,17,1616.0,94.0,263.0,126.0,20178,23194,32502,1356,91,320
1542,2026-03-22,Story,264.0,14.0,9,11,464.0,34.0,28.0,27.0,20188,5700,7311,298,53,23
1543,2026-03-23,Story,101.0,15.0,16,12,456.0,38.0,31.0,38.0,20199,5509,6600,81,13,13
1544,2026-03-24,Image,212.0,19.0,14,0,670.0,72.0,40.0,25.0,20209,11789,13975,539,49,53
1545,2026-03-25,Reel,89.0,10.0,18,86,1536.0,120.0,143.0,186.0,20220,33912,43728,789,218,270
1546,2026-03-26,Image,73.0,16.0,21,0,608.0,33.0,128.0,94.0,20230,16261,19521,633,101,210
1547,2026-03-27,Image,103.0,8.0,16,0,1060.0,69.0,101.0,95.0,20241,11256,16492,190,39,60
1548,2026-03-28,Carousel,86.0,4.0,21,0,2238.0,169.0,327.0,242.0,20251,25524,30574,960,284,230
1549,2026-03-29,Image,246.0,19.0,11,0,627.0,54.0,72.0,37.0,20262,9783,13185,352,54,51
1550,2026-03-30,Reel,188.0,16.0,19,25,2607.0,125.0,499.0,195.0,20272,31049,45224,1268,332,328
1551,2026-03-31,Story,180.0,5.0,7,11,221.0,7.0,30.0,33.0,20283,3330,5319,166,19,14
1552,2026-04-01,Image,95.0,6.0,21,0,867.0,37.0,100.0,120.0,20293,14083,17681,784,208,258
1553,2026-04-02,Reel,33.0,0.0,6,24,1230.0,101.0,180.0,63.0,20304,20506,30265,1178,199,225
1554,2026-04-03,Reel,19.0,0.0,12,77,2046.0,222.0,228.0,291.0,20314,28500,42351,651,188,156
1555,2026-04-04,Reel,239.0,6.0,21,84,1614.0,60.0,322.0,122.0,20325,37744,63623,724,131,88
1556,2026-04-05,Image,131.0,15.0,10,0,770.0,27.0,71.0,40.0,20335,9598,15096,301,59,70
1557,2026-04-06,Reel,167.0,13.0,22,83,1042.0,59.0,107.0,83.0,20346,20298,30307,1043,93,296
1558,2026-04-07,Reel,217.0,20.0,13,88,2426.0,157.0,306.0,316.0,20356,26015,43567,444,70,70
1559,2026-04-08,Story,99.0,7.0,21,9,639.0,67.0,108.0,45.0,20367,8864,15064,236,42,28
1560,2026-04-09,Image,253.0,13.0,11,0,577.0,20.0,131.0,22.0,20377,7781,9660,129,10,25
1561,2026-04-10,Story,76.0,12.0,17,6,239.0,24.0,36.0,10.0,20388,5358,7971,191,53,30
1562,2026-04-11,Image,100.0,10.0,20,0,1448.0,136.0,329.0,182.0,20398,15612,23946,401,45,93
1563,2026-04-12,Story,290.0,0.0,7,9,648.0,67.0,139.0,53.0,20409,7571,11556,203,31,39
1564,2026-04-13,Reel,194.0,19.0,8,27,1400.0,82.0,349.0,219.0,20419,22163,25570,838,131,226
1565,2026-04-14,Reel,45.0,9.0,15,64,2326.0,118.0,510.0,216.0,20430,29732,47055,1738,481,550
1566,2026-04-15,Reel,91.0,19.0,11,60,870.0,30.0,177.0,125.0,20440,20854,28107,1169,227,207
1567,2026-04-16,Reel,248.0,4.0,18,87,2373.0,125.0,533.0,80.0,20451,31868,45297,528,65,67
1568,2026-04-17,Reel,168.0,11.0,9,24,865.0,45.0,193.0,126.0,20461,22649,35000,776,110,247
1569,2026-04-18,Reel,110.0,16.0,20,77,2272.0,156.0,457.0,268.0,20472,37243,57269,2088,394,539
1570,2026-04-19,Carousel,232.0,5.0,6,0,1294.0,101.0,233.0,123.0,20482,15597,18005,830,236,194
1571,2026-04-20,Reel,262.0,10.0,20,65,2182.0,80.0,377.0,314.0,20493,32271,48977,1913,489,483
1572,2026-04-21,Reel,139.0,5.0,20,67,2197.0,91.0,493.0,307.0,20503,35979,53885,1780,519,585
1573,2026-04-22,Reel,101.0,1.0,20,83,2962.0,211.0,412.0,433.0,20514,36104,46398,1865,356,172
1574,2026-04-23,Image,294.0,10.0,13,0,1245.0,91.0,305.0,173.0,20524,13171,15407,287,14,41
1575,2026-04-24,Reel,29.0,17.0,17,28,,63.0,149.0,117.0,20535,22593,37560,1106,246,91
1576,2026-04-25,Reel,182.0,14.0,12,37,2040.0,96.0,184.0,187.0,20545,27108,37954,315,77,58
1577,2026-04-26,Image,148.0,8.0,19,0,1787.0,62.0,284.0,183.0,20556,19170,29468,558,34,59
1578,2026-04-27,Reel,159.0,11.0,17,60,1234.0,96.0,,139.0,20566,21929,31107,362,46,60
1579,2026-04-28,Carousel,173.0,13.0,13,0,1665.0,176.0,134.0,219.0,20577,18257,26695,614,42,172
1580,2026-04-29,Story,268.0,12.0,11,15,266.0,21.0,56.0,35.0,20587,5675,9241,64,12,14
1581,2026-04-30,Image,129.0,16.0,7,0,676.0,22.0,106.0,100.0,20598,8324,12577,279,33,56
1582,2026-05-01,Image,37.0,8.0,21,0,1092.0,59.0,254.0,92.0,20608,14770,23682,743,122,216
1583,2026-05-02,Reel,31.0,15.0,16,33,1598.0,118.0,217.0,81.0,20619,20621,26971,422,66,137
1584,2026-05-03,Image,233.0,7.0,10,0,958.0,82.0,70.0,62.0,20629,10969,18114,235,57,36
1585,2026-05-04,Carousel,164.0,8.0,23,0,747.0,25.0,99.0,59.0,20640,13994,19057,536,99,65
1586,2026-05-05,Reel,114.0,11.0,17,77,1505.0,51.0,114.0,142.0,20650,20699,26338,352,92,47
1587,2026-05-06,Reel,199.0,16.0,23,36,1521.0,108.0,170.0,154.0,20661,18893,23508,319,82,101
1588,2026-05-07,Reel,289.0,17.0,19,57,1232.0,38.0,107.0,123.0,20671,33783,57271,1498,349,237
1589,2026-05-08,Story,163.0,6.0,23,9,353.0,22.0,41.0,40.0,20682,5983,7545,180,11,35
1590,2026-05-09,Carousel,36.0,1.0,17,0,1139.0,60.0,273.0,167.0,20692,15747,24834,675,138,190
1591,2026-05-10,Reel,121.0,14.0,23,82,1130.0,36.0,128.0,168.0,20703,19659,32231,1089,127,92
1592,2026-05-11,Reel,272.0,20.0,18,76,2069.0,86.0,260.0,,20713,34590,53944,1026,154,248
1593,2026-05-12,Image,257.0,4.0,19,0,1312.0,119.0,140.0,,20724,16702,19951,173,14,41
1594,2026-05-13,Story,41.0,4.0,7,12,392.0,24.0,64.0,45.0,20734,4733,7993,89,15,16
1595,2026-05-14,Reel,70.0,7.0,18,45,3003.0,241.0,313.0,302.0,20745,34063,42722,402,36,126
1596,2026-05-15,Carousel,160.0,19.0,16,0,744.0,45.0,140.0,74.0,20755,15564,26169,531,129,175
1597,2026-05-16,Image,259.0,8.0,11,0,584.0,35.0,99.0,77.0,20766,8820,10784,318,67,60
1598,2026-05-17,Carousel,123.0,5.0,6,0,953.0,51.0,195.0,40.0,20776,17089,20199,421,124,75
1599,2026-05-18,Carousel,129.0,1.0,11,0,1669.0,94.0,287.0,63.0,20787,17926,23506,678,200,139
1600,2026-05-19,Reel,285.0,9.0,13,5,1383.0,101.0,334.0,83.0,20797,25748,43492,1484,387,434
1601,2026-05-20,Carousel,226.0,2.0,13,0,689.0,46.0,146.0,100.0,20808,16922,27514,502,38,155
1602,2026-05-21,Reel,44.0,0.0,13,22,1312.0,49.0,90.0,150.0,20818,27966,46103,991,62,143
1603,2026-05-22,Story,109.0,5.0,6,4,308.0,12.0,76.0,22.0,20829,6279,7785,160,34,15
1604,2026-05-23,Reel,116.0,15.0,16,79,929.0,88.0,139.0,140.0,20839,23811,29217,1233,223,169
1605,2026-05-24,Reel,86.0,11.0,14,75,1087.0,54.0,163.0,135.0,20850,30826,43438,466,44,157
1606,2026-05-25,Reel,182.0,15.0,22,13,932.0,62.0,95.0,79.0,20860,21967,36258,651,74,91
1607,2026-05-26,Image,45.0,17.0,11,0,420.0,35.0,54.0,63.0,20871,7083,9261,254,45,68
1608,2026-05-27,Reel,228.0,0.0,7,11,1658.0,172.0,370.0,146.0,20881,19759,25744,1102,236,300
1609,2026-05-28,Reel,141.0,14.0,23,46,1990.0,128.0,342.0,105.0,20892,21027,32614,489,136,55
1610,2026-05-29,Carousel,275.0,15.0,15,0,1571.0,125.0,175.0,223.0,20902,17986,29863,457,97,46
1611,2026-05-30,Image,229.0,18.0,20,0,1140.0,38.0,211.0,71.0,20913,15600,24661,785,201,182
1612,2026-05-31,Reel,192.0,10.0,18,18,3477.0,148.0,821.0,483.0,20923,40884,50360,1730,207,595
1613,2026-06-01,Reel,282.0,13.0,6,87,1443.0,79.0,213.0,88.0,20934,21037,35125,1201,340,292
1614,2026-06-02,Reel,98.0,6.0,20,46,2936.0,269.0,438.0,127.0,20944,35076,53931,1126,160,388
1615,2026-06-03,Reel,248.0,11.0,12,50,1104.0,41.0,96.0,41.0,20955,26774,39880,1345,294,260
1616,2026-06-04,Reel,161.0,14.0,22,71,2217.0,68.0,396.0,139.0,20965,24410,41424,625,130,131
1617,2026-06-05,Carousel,104.0,17.0,19,0,1605.0,53.0,134.0,196.0,20976,21176,34237,540,55,98
1618,2026-06-06,Image,60.0,6.0,15,0,1240.0,69.0,149.0,186.0,20986,13637,21715,362,90,46
1619,2026-06-07,Story,139.0,3.0,20,7,650.0,37.0,103.0,39.0,20997,10649,15402,564,114,68
1620,2026-06-08,Reel,195.0,2.0,8,38,1227.0,69.0,282.0,119.0,21008,22369,27537,1056,113,281
1621,2026-06-09,Reel,193.0,5.0,10,64,1345.0,109.0,88.0,180.0,21018,21067,29721,796,132,226
1622,2026-06-10,Image,203.0,6.0,18,0,1483.0,132.0,89.0,178.0,21029,15674,23992,231,34,23
1623,2026-06-11,Reel,106.0,10.0,13,20,1573.0,169.0,210.0,85.0,21039,29031,35040,1660,472,245
1624,2026-06-12,Reel,74.0,1.0,11,85,1509.0,85.0,120.0,87.0,21050,20971,26654,556,61,87
1625,2026-06-13,Reel,149.0,5.0,14,17,2603.0,226.0,640.0,218.0,21060,29267,46378,963,263,288
1626,2026-06-14,Image,248.0,16.0,9,0,1163.0,116.0,142.0,96.0,21071,12509,16213,275,78,87
1627,2026-06-15,Image,147.0,9.0,18,0,1100.0,89.0,162.0,129.0,21081,14571,19519,252,44,30
1628,2026-06-16,Reel,47.0,11.0,23,10,1390.0,82.0,304.0,157.0,21092,24375,29508,438,52,144
1629,2026-06-17,Reel,94.0,6.0,8,54,1177.0,53.0,152.0,46.0,21102,19513,25191,344,33,69
1630,2026-06-18,Reel,106.0,13.0,9,25,1105.0,73.0,241.0,122.0,21113,21704,26792,1167,258,309
1631,2026-06-19,Reel,166.0,17.0,19,23,2858.0,240.0,465.0,162.0,21123,35451,50400,1937,367,379
1632,2026-06-20,Reel,232.0,11.0,22,12,1941.0,133.0,422.0,263.0,21134,23542,32287,707,41,171
1633,2026-06-21,Story,225.0,0.0,21,12,493.0,23.0,46.0,24.0,21144,7262,10955,388,74,47
1634,2026-06-22,Reel,103.0,15.0,6,41,1117.0,81.0,75.0,79.0,21155,22826,38084,1052,186,345
1635,2026-06-23,Carousel,86.0,6.0,22,0,710.0,45.0,78.0,74.0,21165,16515,20228,826,199,281
1636,2026-06-24,Image,119.0,16.0,6,0,558.0,39.0,138.0,58.0,21176,8987,13519,346,61,81
1637,2026-06-25,Reel,238.0,5.0,7,31,1773.0,149.0,356.0,89.0,21186,22845,28511,476,134,61
1638,2026-06-26,Story,235.0,6.0,6,4,343.0,10.0,35.0,24.0,21197,4779,6533,81,10,26
1639,2026-06-27,Carousel,140.0,16.0,8,0,1071.0,45.0,257.0,104.0,21207,14118,18985,620,87,104
1640,2026-06-28,Reel,101.0,16.0,18,11,2008.0,215.0,442.0,111.0,21218,38377,52769,1776,367,493
1641,2026-06-29,Reel,247.0,13.0,20,59,2561.0,112.0,177.0,344.0,21228,36635,44106,1799,258,251
1642,2026-06-30,Reel,196.0,15.0,23,54,815.0,79.0,193.0,44.0,21239,20811,29164,693,147,61
1643,2026-07-01,Reel,262.0,17.0,23,78,1261.0,108.0,82.0,127.0,21249,20006,26686,598,163,126
1644,2026-07-02,Reel,42.0,3.0,12,57,2059.0,170.0,130.0,68.0,21260,26254,37721,1451,339,485
1645,2026-07-03,Reel,134.0,12.0,12,35,2029.0,146.0,503.0,150.0,21270,27286,45133,728,68,247
1646,2026-07-04,Image,56.0,3.0,21,0,862.0,40.0,190.0,116.0,21281,18874,22673,912,256,141
1647,2026-07-05,Carousel,205.0,5.0,21,0,1922.0,60.0,192.0,186.0,21291,25732,33392,1027,170,201
1648,2026-07-06,Image,256.0,9.0,12,0,644.0,56.0,71.0,26.0,21302,11676,13800,314,32,75
1649,2026-07-07,Carousel,70.0,5.0,8,0,1312.0,65.0,83.0,83.0,21312,15340,22807,661,48,153
1650,2026-07-08,Reel,38.0,6.0,22,39,1989.0,170.0,310.0,70.0,21323,20959,27719,1104,84,249
1651,2026-07-09,Image,201.0,7.0,22,0,401.0,28.0,99.0,42.0,21333,9718,12896,294,73,44
1652,2026-07-10,Reel,167.0,6.0,8,79,1034.0,99.0,176.0,109.0,21344,26120,44042,561,71,52
1653,2026-07-11,Reel,224.0,10.0,12,43,2247.0,131.0,394.0,112.0,21354,31726,47822,990,75,162
1654,2026-07-12,Reel,113.0,1.0,10,64,1565.0,,359.0,194.0,21365,24196,31596,287,78,83
1655,2026-07-13,Image,48.0,16.0,10,0,,56.0,74.0,84.0,21375,9638,11166,117,30,9
1656,2026-07-14,Reel,10.0,19.0,14,50,2382.0,193.0,423.0,283.0,21386,26823,43948,376,43,127
1657,2026-07-15,Carousel,118.0,13.0,20,0,1320.0,129.0,292.0,181.0,21396,25108,33131,325,88,96
1658,2026-07-16,Reel,34.0,12.0,13,69,2140.0,134.0,139.0,115.0,21407,26088,30988,1504,384,454
1659,2026-07-17,Image,99.0,5.0,23,0,439.0,25.0,42.0,38.0,21417,9399,11589,195,32,19
1660,2026-07-18,Reel,207.0,16.0,9,72,2041.0,102.0,310.0,147.0,21428,21574,26295,648,107,226
1661,2026-07-19,Reel,93.0,18.0,15,15,1580.0,59.0,120.0,237.0,21438,30065,40378,536,55,75
1662,2026-07-20,Reel,85.0,7.0,19,77,2887.0,139.0,175.0,285.0,21449,37893,54308,1617,112,163
1663,2026-07-21,Reel,130.0,19.0,12,35,1867.0,90.0,313.0,270.0,21459,28320,47263,546,84,103
1664,2026-07-22,Carousel,219.0,3.0,8,0,562.0,49.0,39.0,46.0,21470,12728,17043,430,124,103
1665,2026-07-23,Story,84.0,5.0,6,15,430.0,37.0,84.0,33.0,21480,8054,10899,361,51,114
1666,2026-07-24,Carousel,37.0,7.0,20,0,1922.0,86.0,452.0,185.0,21491,21685,31506,450,75,75
1667,2026-07-25,Reel,100.0,16.0,9,27,1208.0,116.0,121.0,68.0,21501,21412,27423,600,60,112
1668,2026-07-26,Reel,154.0,18.0,14,79,2325.0,130.0,508.0,165.0,21512,30128,51021,815,118,256
1669,2026-07-27,Reel,58.0,2.0,21,53,3234.0,191.0,769.0,126.0,21522,38895,49794,1339,124,400
1670,2026-07-28,Reel,269.0,8.0,11,64,2188.0,178.0,452.0,298.0,21533,23896,39603,1145,117,153
1671,2026-07-29,Reel,279.0,5.0,12,32,1428.0,134.0,324.0,138.0,21543,29374,37076,1220,92,266
1672,2026-07-30,Carousel,272.0,20.0,17,0,1373.0,95.0,196.0,183.0,21554,15842,23135,479,68,160
1673,2026-07-31,Reel,209.0,2.0,20,35,1998.0,164.0,295.0,85.0,21564,36469,43983,970,76,282
1674,2026-08-01,Story,225.0,16.0,11,3,523.0,45.0,108.0,40.0,21575,8343,14101,339,83,72
1675,2026-08-02,Image,215.0,13.0,20,0,1190.0,43.0,88.0,160.0,21585,18491,30196,1017,91,100
1676,2026-08-03,Reel,32.0,10.0,23,60,2029.0,139.0,491.0,317.0,21596,22366,37807,601,33,166
1677,2026-08-04,Reel,103.0,18.0,7,48,1809.0,193.0,392.0,247.0,21606,23504,33864,1353,357,416
1678,2026-08-05,Image,121.0,6.0,21,0,669.0,39.0,117.0,87.0,21617,16400,22794,956,80,136
1679,2026-08-06,Image,254.0,11.0,13,0,915.0,83.0,100.0,57.0,21627,11144,16662,350,38,50
1680,2026-08-07,Reel,131.0,3.0,23,75,1150.0,81.0,146.0,101.0,21638,20637,27461,1197,69,235
1681,2026-08-08,Image,157.0,1.0,23,0,479.0,49.0,77.0,32.0,21648,10441,16466,270,21,36
1682,2026-08-09,Reel,241.0,6.0,17,89,2007.0,217.0,394.0,156.0,21659,21489,25585,1070,250,187
1683,2026-08-10,Carousel,256.0,17.0,12,0,1311.0,79.0,274.0,111.0,21669,19296,29175,646,190,64
1684,2026-08-11,Reel,146.0,6.0,17,86,1522.0,73.0,247.0,175.0,21680,22260,36082,542,84,103
1685,2026-08-12,Carousel,243.0,19.0,23,0,903.0,97.0,209.0,43.0,21690,13482,17914,771,191,237
1686,2026-08-13,Reel,158.0,17.0,9,70,1066.0,50.0,94.0,56.0,21701,21306,29851,249,33,67
1687,2026-08-14,Carousel,243.0,14.0,21,0,1787.0,56.0,431.0,90.0,21711,26267,33987,531,48,121
1688,2026-08-15,Image,153.0,20.0,23,0,,24.0,57.0,53.0,21722,11821,13773,260,56,71
1689,2026-08-16,Reel,96.0,7.0,11,30,1137.0,75.0,82.0,88.0,21732,22988,27271,1070,74,362
1690,2026-08-17,Reel,284.0,0.0,20,75,1853.0,193.0,187.0,261.0,21743,35706,48706,1410,419,366
1691,2026-08-18,Carousel,157.0,12.0,14,0,1175.0,103.0,108.0,183.0,21753,19293,26444,986,247,134
1692,2026-08-19,Story,240.0,5.0,23,3,210.0,13.0,20.0,21.0,21764,5940,8458,73,6,17
1693,2026-08-20,Carousel,289.0,19.0,11,0,1250.0,82.0,242.0,95.0,21774,13672,18381,291,69,71
1694,2026-08-21,Reel,290.0,4.0,17,19,782.0,59.0,81.0,42.0,21785,20571,33743,391,67,95
1695,2026-08-22,Image,207.0,9.0,13,0,668.0,25.0,134.0,100.0,21795,15097,18879,206,58,30
1696,2026-08-23,Image,75.0,4.0,19,0,1303.0,,281.0,79.0,21806,15485,19600,636,94,173
1697,2026-08-24,Image,34.0,2.0,10,0,513.0,49.0,110.0,36.0,21816,9548,14031,447,96,105
1698,2026-08-25,Reel,169.0,20.0,10,81,934.0,41.0,220.0,47.0,21827,21791,31131,1245,286,276
1699,2026-08-26,Image,283.0,12.0,15,0,640.0,22.0,91.0,40.0,21837,15515,24017,575,164,111
1700,2026-08-27,Story,122.0,10.0,21,3,565.0,62.0,102.0,60.0,21848,8097,12927,165,30,47
1701,2026-08-28,Reel,137.0,7.0,23,32,1971.0,74.0,241.0,232.0,21858,23064,31892,504,80,172
1702,2026-08-29,Reel,178.0,11.0,11,85,1537.0,71.0,374.0,93.0,21869,25319,30006,931,180,154
1703,2026-08-30,Reel,53.0,13.0,19,73,1509.0,130.0,316.0,232.0,21879,39102,53558,1298,226,122
1704,2026-08-31,Carousel,126.0,4.0,21,0,975.0,46.0,108.0,,21890,24770,41903,630,172,51
1705,2026-09-01,Image,72.0,9.0,6,0,947.0,101.0,115.0,48.0,21900,11462,17913,559,107,83
1706,2026-09-02,Image,250.0,8.0,11,0,381.0,21.0,81.0,18.0,21911,10034,15112,402,47,81
1707,2026-09-03,Reel,132.0,9.0,7,89,1377.0,45.0,147.0,203.0,21921,17735,22823,744,94,241
1708,2026-09-04,Carousel,87.0,7.0,23,0,1317.0,78.0,321.0,168.0,21932,15591,19003,386,56,65
1709,2026-09-05,Reel,136.0,11.0,19,43,2237.0,126.0,304.0,160.0,21942,39027,64327,2203,194,547
1710,2026-09-06,Reel,79.0,4.0,7,64,2331.0,155.0,168.0,208.0,21953,27437,39944,310,30,78
1711,2026-09-07,Story,81.0,2.0,23,8,270.0,24.0,16.0,10.0,21963,3107,4032,63,6,10
1712,2026-09-08,Carousel,106.0,10.0,19,0,1371.0,82.0,136.0,188.0,21974,21773,33654,677,73,126
1713,2026-09-09,Carousel,294.0,11.0,20,0,1315.0,103.0,114.0,99.0,21984,26242,43577,375,63,41
1714,2026-09-10,Image,126.0,1.0,20,0,789.0,31.0,108.0,77.0,21995,14866,22680,624,153,94
1715,2026-09-11,Reel,224.0,10.0,6,45,,73.0,229.0,251.0,22006,22082,27328,988,164,243
1716,2026-09-12,Carousel,53.0,11.0,21,0,1057.0,35.0,231.0,128.0,22016,26434,37548,986,205,95
1717,2026-09-13,Reel,55.0,7.0,22,29,1130.0,39.0,78.0,36.0,22027,24390,31133,1326,360,149
1718,2026-09-14,Reel,235.0,16.0,14,35,1247.0,133.0,225.0,119.0,22037,31982,38728,375,100,40
1719,2026-09-15,Reel,37.0,20.0,16,53,1594.0,100.0,328.0,187.0,22048,21576,33975,948,70,105
